# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
 0.08908518769507459,0.011904256000000002,0.13362778154261187,1.4999999999999998,0.0,0.0,0,0.0,0.0,0.0
 0.12548053766753398,0.023618048000000114,0.32184858804391275,5.171561934250636,0.0,0.0,0,0.0,0.0,0.0
 0.15306406501854047,0.03514291199999997,0.4178169040291116,3.4791894003975905,0.0,0.0,0,0.0,0.0,0.0
 0.17603102756805855,0.046480383999999875,0.49364263887989845,3.3015134102867223,0.0,0.0,0,0.0,0.0,0.0
 0.19601360496999545,0.05763200000000013,0.558066948807081,3.224024040108955,0.0,0.0,0,0.0,0.0,0.0
 0.2138524351042091,0.06859929599999992,0.6147990601113063,3.18025962898862,0.0,0.0,0,0.0,0.0,0.0
 0.2300489918836131,0.079383808,0.6658521404817326,3.1520946745512495,0.0,0.0,0,0.0,0.0,0.0
 0.2449313808668325,0.089987072,0.712470559125668,3.1324553266615975,0.0,0.0,0,0.0,0.0,0.0
 0.2587284599729998,0.10041062400000023,0.7554897612597496,3.1179934392672988,0.0,0.0,0,0.0,0.0,0.0
 0.2716075600322398,0.11065600000000009,0.7955040300078593,3.1069149679757184,0.0,0.0,0,0.0,0.0,0.0
 0.2836955363295892,0.12072473599999989,0.8329546445427437,3.0981707453460468,0.0,0.0,0,0.0,0.0,0.0
 0.2950913621236652,0.13061836800000015,0.8681803476798816,3.0911057937942177,0.0,0.0,0,0.0,0.0,0.0
 0.3058740830254612,0.14033843200000007,0.9014481677236885,3.085289914001738,0.0,0.0,0,0.0,0.0,0.0
 0.3161080659099566,0.14988646400000016,0.9329732234031264,3.080428806188321,0.0,0.0,0,0.0,0.0,0.0
 0.32584658967066094,0.15926400000000007,0.9629319833709257,3.0763143063515552,0.0,0.0,0,0.0,0.0,0.0
 0.33513437702907584,0.1684725760000001,0.9914714500496062,3.0727950132087494,0.0,0.0,0,0.0,0.0,0.0
 0.34400942622744135,0.1775137280000001,1.0187157048847766,3.069758175558939,0.0,0.0,0,0.0,0.0,0.0
 0.3525043659304094,0.18638899199999992,1.044770688236774,3.0671181036039656,0.0,0.0,0,0.0,0.0,0.0
 0.360647477000279,0.1950999040000001,1.0697277643960326,3.064808516686271,0.0,0.0,0,0.0,0.0,0.0
 0.3684634762542054,0.20364800000000005,1.09366642988173,3.0627773504036315,0.0,0.0,0,0.0,0.0,0.0
 0.37597412676938297,0.21203481600000007,1.116656404535384,3.0609831474911036,0.0,0.0,0,0.0,0.0,0.0
 0.38319871955248863,0.22026188800000024,1.1387592694828073,3.0593924960185586,0.0,0.0,0,0.0,0.0,0.0
 0.3901544583025208,0.2283307520000002,1.1600297667825161,3.0579781765970475,0.0,0.0,0,0.0,0.0,0.0
 0.39685677013250026,0.23624294400000023,1.1805168426525325,3.056717799726617,0.0,0.0,0,0.0,0.0,0.0
 0.4033195589934448,0.24400000000000022,1.20026449368892,3.055592788389703,0.0,0.0,0,0.0,0.0,0.0
 0.4095554142400433,0.2516034560000002,1.2193124598502285,3.0545876079626177,0.0,0.0,0,0.0,0.0,0.0
 0.41557578370256376,0.2590548480000001,1.2376967969139148,3.053689176077513,0.0,0.0,0,0.0,0.0,0.0
 0.4213911184003132,0.2663557120000002,1.255450353154319,3.05288640519265,0.0,0.0,0,0.0,0.0,0.0
 0.42701099439397733,0.2735075840000001,1.272603169191441,3.0521698443987075,0.0,0.0,0,0.0,0.0,0.0
 0.4324442160556666,0.2805120000000001,1.2891828156744602,3.051531396174337,0.0,0.0,0,0.0,0.0,0.0
 0.4376989041186495,0.2873704960000001,1.3052146802614695,3.050964090513204,0.0,0.0,0,0.0,0.0,0.0
 0.44278257117160047,0.29408460800000014,1.3207222129353673,3.0504619032625144,0.0,0.0,0,0.0,0.0,0.0
 0.4477021867268466,0.3006558720000003,1.3357271368476769,3.050019609013719,0.0,0.0,0,0.0,0.0,0.0
 0.4524642335772704,0.30708582400000006,1.3502496304561753,3.049632661049101,0.0,0.0,0,0.0,0.0,0.0
 0.4570747568323298,0.3133760000000001,1.3643084856143952,3.0492970928608414,0.0,0.0,0,0.0,0.0,0.0
 0.46153940676826294,0.31952793600000007,1.3779212454008805,3.04900943675891,0.0,0.0,0,0.0,0.0,0.0
 0.4658634764248716,0.32554316800000027,1.391104324789702,3.0487666563542177,0.0,0.0,0,0.0,0.0,0.0
 0.47005193471927487,0.3314232320000001,1.403873116716222,3.048566090196477,0.0,0.0,0,0.0,0.0,0.0
 0.4741094557167154,0.33716966400000015,1.4162420856539784,3.0484054045705817,0.0,0.0,0,0.0,0.0,0.0
 0.47804044459299344,0.3427840000000002,1.4282248504645678,3.0482825537616667,0.0,0.0,0,0.0,0.0,0.0
 0.48184906073721206,0.34826777600000014,1.4398342579952994,3.0481957464666927,0.0,0.0,0,0.0,0.0,0.0
 0.4855392383731723,0.35362252800000027,1.4510824486655731,3.048143417450079,0.0,0.0,0,0.0,0.0,0.0
 0.48911470501986226,0.3588497920000002,1.461980915089554,3.048124203331693,0.0,0.0,0,0.0,0.0,0.0
 0.4925789980635933,0.3639511040000001,1.4725405546251857,3.04813692211762,0.0,0.0,0,0.0,0.0,0.0
 0.49593547967452395,0.36892800000000014,1.482771716607172,3.0481805556949095,0.0,0.0,0,0.0,0.0,0.0
