# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,165.3626533364924,0.0,0.7556400732117052,1.3233813762016209,0.0,0.0
 0.09698661129966676,0.009406402771392647,0.09698661129966675,0.9999999999999999,165.3626533364924,0.0,0.7556400732117052,1.3233813762016209,0.0,0.0
 0.13780609551931727,0.018990519962279198,0.23479270681898412,3.3759881623633428,165.773751376227,0.0,0.7110192754987403,1.4064316319674397,10.071122837379729,246.72342215758547
 0.16956180469988374,0.028751205613081518,0.30736790021920096,2.2854219059491405,166.1677903461845,0.0,0.6699711699050087,1.4926015400659467,12.408444973373665,73.6032101410069
 0.19669082664065296,0.0386872812845834,0.36625263134053687,2.1705438275621924,166.54583609757427,0.0,0.632149665560137,1.5819038662528075,13.935104340110492,56.27402897421005
 0.22090164943734536,0.048797538724139826,0.41759247607799815,2.120532836433595,166.9088708648095,0.0,0.5972474581697753,1.674347854178288,14.994730674118927,43.76663870148178
 0.2430653045375859,0.05908074226994939,0.4639669539749316,2.092365978769907,167.2578010609059,0.0,0.564991161295438,1.7699391928665813,15.743350747802497,33.776923088621984
 0.2636960959571355,0.06953563102303482,0.5067614004947214,2.0742998002121276,167.59346424872365,0.0,0.5351371060624257,1.8686799862526189,16.270010247869916,25.52783794655409
 0.28312704005949074,0.08016092081284848,0.5468231360166259,2.061749306203222,167.91663538346378,0.0,0.5074677106734686,1.97056872578727,16.631777284612518,18.61808849003652
 0.30158797386358216,0.09095530597914073,0.5847150139230733,2.05254394542326,168.22803241016695,0.0,0.48178833689053463,2.075600265573067,16.867891408296106,12.789933932337531
 0.3192451424688786,0.10191746098997459,0.6208331163324604,2.0455206164001356,168.52832128963308,0.0,0.45792456321138053,2.1837657997358715,17.00662695014804,7.857179424016993
 0.3362232025207789,0.11304604191332872,0.6554683449896573,2.0399991843190732,168.81812051740604,0.0,0.43571981482359196,2.295052843545492,17.069042451673976,3.6762445965637727
 0.3526183315678184,0.12433968775767194,0.6888415340885985,2.0355551336735247,169.09800519243217,0.0,0.41503330012499867,2.409445217284547,17.071209029407655,0.13214764747893915
 0.3685064744275765,0.1357970216950421,0.7211248059953937,2.0319097198303258,169.36851068530274,0.0,0.39573821096023876,2.526923032207455,17.025620631581138,-2.8693345867367457
 0.3839487624392022,0.1474166521785949,0.7524552368667781,2.0288723308228236,169.63013594995923,0.0,0.3777201496040578,2.647462681162872,16.94213088497521,-5.406565823864495
 0.3989952054414137,0.15919717396523594,0.7829439678806176,2.0263082118051616,169.88334651753803,0.0,0.36087575193011656,2.771036830963499,16.828599792097087,-7.545377526198964
 0.41368728413225114,0.1711371690527179,0.8126824895736638,2.0241194128365487,170.12857720647426,0.0,0.345111479620738,2.897614420415557,16.691354170950216,-9.34147060024015
 0.42805981771187585,0.18323520753952435,0.841747101844125,2.022233039807595,170.36623457892875,0.0,0.33034255951703895,3.0271606585055246,16.53552389617856,-10.842227218210764
 0.44214233954124255,0.1954898484150034,0.8702021572531183,2.020593736958044,170.5966991702553,0.0,0.3164920497842948,3.1596370293710385,16.365292674067216,-12.088120591892622
 0.45596013014991843,0.20789964028633054,0.8981024696911618,2.0191587228515018,170.82032751497778,0.0,0.30349001687831856,3.2950012995021862,16.184088401372566,-13.113838371589974
 0.4695350062010458,0.22046312204821614,0.925495136350965,2.0178944217710377,171.03745399021648,0.0,0.29127280878765405,3.4332075285785697,15.994729853956844,-13.949191631845139
 0.48288593218340736,0.23317882350063826,0.9524209383844509,2.0167741225633797,171.2483924950716,0.0,0.279782412181987,3.5742060846538877,15.79954118042293,-14.619860359632487
 0.4960295010574666,0.24604526591931924,0.9789154332408735,2.0157763169418432,171.4534379824256,0.0,0.2689658829075972,3.71794366329929,15.600442263341543,-15.148010330309498
 0.5089803164987751,0.25906096258319317,1.0050098175562394,2.014883497770668,171.6528678577993,0.0,0.25877484060538286,3.8643633115977605,15.399020724020863,-15.552807484092542
 0.5217513002021811,0.2722244192626664,1.0307316167009541,2.01408127534097,171.8469432583199,0.0,0.24916501971086194,4.013404454447209,15.196589787272586,-15.850849194513238
 0.5343539413835078,0.2855341346720892,1.0561052415856922,2.013357717613517,172.03591022337747,0.0,0.24009586973962266,4.16500292605813,14.994235124108643,-16.05652817155284
 0.5467985011771058,0.2989886008895294,1.0811524425606174,2.0127028509124467,172.22000076740483,0.0,0.2315301989025723,4.319091007306564,14.79285302819998,-16.18233985361715
 0.5590941814637624,0.31258630374663454,1.1058926826408704,2.012108277335523,172.3994338640428,0.0,0.22343385611107733,4.475597464973538,14.593181707297049,-16.23914384953674
 0.5712492653746524,0.32632572319108005,1.130343446838417,2.011566878254196,172.57441634995632,0.0,0.2157754465933101,4.634447597204065,14.395827062677935,-16.236386853923975
 0.5832712350389765,0.340205333623893,1.1545205004136283,2.011072582137523,172.7451437558079,0.0,0.20852607731725964,4.795563283332479,14.201284034030465,-16.18229242623904
 0.5951668708973028,0.3542236042136867,1.1784381059362763,2.0106201810058715,172.91180107100993,0.0,0.20165912879066134,4.958863037824991,14.009954338454145,-16.084024246791255
 0.6069423359675155,0.36837899918970446,1.2021092068648225,2.010205184033441,173.0745634482799,0.0,0.1951500503075168,5.124262066159877,13.822161273416485,-15.947825747681387
