# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.8960851511222573,1.8254078904385156,2.5809246306145064,-4.975472287762801,0.07874672417967957,0.0,-0.002066588248862305,-483.8893284864648,-0.30247858444391607,-0.23806905684438076
 0.899486223581746,1.8341282544378898,2.564004179048028,-4.97503413056417,0.07771595670030709,0.0,-0.0020831781162218926,-480.0357646870958,-0.30307130813891336,-0.1742755269278798
 0.9029222212397163,1.8428794363998475,2.546911503754374,-4.974588749792999,0.0766732762880118,0.0,-0.0020987433770941646,-476.4755953081599,-0.3034578355653553,-0.11249350695724504
 0.9063941383225141,1.8516621426901192,2.529641716902467,-4.9741357411652904,0.07561905995533884,0.0,-0.0021132760971808544,-473.19893568758795,-0.3036409878266519,-0.052752487150118155
 0.9099030042237918,1.8604770796745649,2.5121897594422244,-4.97367467188985,0.0745536848822069,0.0,-0.002126779053719941,-470.1945875623064,-0.30362376423220255,0.0049085929568061255
 0.913449885487306,1.8693249537191756,2.4945503915302645,-4.973205078334951,0.07347752818103057,0.0,-0.002139283471819344,-467.44623289664105,-0.3034092830359052,0.0604703626545555
 0.9170358879378725,1.8782064711900692,2.476718182245116,-4.972726463790212,0.07239096656942852,0.0,-0.0021507825714469305,-464.9470445202901,-0.3030008000776425,0.11391039573832712
 0.920662158974251,1.887122338453486,2.4586874985277096,-4.972238295627606,0.07129437607891022,0.0,-0.00216127974152937,-462.68883235465745,-0.30240169019838764,0.16521376180783762
 0.9243298900392795,1.896073261875794,2.4404524932741865,-4.971740002257098,0.07018813179391767,0.0,-0.0021708143174919603,-460.65662638311005,-0.30161543073332076,0.2143721693675432
 0.9280403192843164,1.9050599478234893,2.4220070924990127,-4.971230970068012,0.06907260752392304,0.0,-0.0021793715359789394,-458.84787586289906,-0.3006456116867751,0.2613765099665628
 0.9317947344470284,1.9140831026631844,2.4033449814796577,-4.9707105396075395,0.06794817563175498,0.0,-0.002186972617202817,-457.2530959619515,-0.299495885094341,0.3062332061336535
 0.9355944759638342,1.9231434327616201,2.3844595897808247,-4.970178001662872,0.06681520663111858,0.0,-0.00219363819768364,-455.86368848607043,-0.29817001909878366,0.3489358393704487
 0.9394409403408442,1.9322416444856576,2.365344075046301,-4.969632592667464,0.06567406907039053,0.0,-0.0021993717324746823,-454.6752989658656,-0.2966718130937355,0.3895021136820508
 0.9433355838100976,1.9413784442022783,2.3459913054306556,-4.969073489891344,0.06452512921532708,0.0,-0.0022041935844123914,-453.6806599346793,-0.29500514338061146,0.42793896958264493
 0.9472799263012287,1.9505545382785854,2.326393840529737,-4.968499805730363,0.06336875083624667,0.0,-0.0022081236262549665,-452.87319428578616,-0.29317392738600573,0.4642639422725726
 0.951275555762545,1.9597706330817926,2.3065439106486005,-4.967910581627667,0.06220529495953968,0.0,-0.0022111812785205057,-452.24695492587415,-0.29118212486193024,0.49849530427161426
 0.9553241328699401,1.9690274349792432,2.2864333942268473,-4.967304780985711,0.06103511967777644,0.0,-0.002213354134715675,-451.80298277413203,-0.2890337149873691,0.5306580108445648
 0.9594273961671228,1.9783256503383853,2.266053793215336,-4.966681281579968,0.059858579935388866,0.0,-0.002214708575352079,-451.5266753961193,-0.28673269472992136,0.5607781150743146
 0.963587167686608,1.9876659855267866,2.2453962061736714,-4.966038866533948,0.0586760273179141,0.0,-0.002215216353965532,-451.4231750816876,-0.2842830698598337,0.5888844756528487
